[22:14:29:635] 1458
[22:14:31:204] 1450
[22:14:32:844] 1522
[22:14:34:455] 1492
[22:14:36:13] 1437
[22:14:37:574] 1441
[22:14:39:131] 1437
[22:14:40:692] 1440
[22:14:42:246] 1435
[22:14:43:806] 1440
[22:14:45:362] 1437
[22:14:46:921] 1440
[22:14:48:536] 1498
[22:14:50:117] 1461
[22:14:51:758] 1520
[22:14:53:320] 1441
[22:14:54:878] 1438
[22:14:56:437] 1439
[22:14:57:993] 1435
[22:14:59:551] 1439
[22:15:1:111] 1440
[22:15:2:676] 1447
[22:15:4:232] 1437
[22:15:5:788] 1437
[22:15:7:363] 1456
[22:15:8:918] 1436
[22:15:10:474] 1436
[22:15:12:31] 1438
[22:15:13:591] 1440
[22:15:15:147] 1437
[22:15:16:703] 1436
[22:15:18:257] 1434
[22:15:19:814] 1438
[22:15:21:370] 1437
[22:15:22:926] 1436
[22:15:24:482] 1437
[22:15:26:38] 1437
[22:15:27:592] 1437
[22:15:29:181] 1470
[22:15:30:740] 1438
[22:15:32:297] 1437
[22:15:33:856] 1439
[22:15:35:413] 1439
[22:15:36:971] 1439
[22:15:38:528] 1438
[22:15:40:86] 1439
[22:15:41:642] 1436
[22:15:43:229] 1467
[22:15:45:44] 1688
[22:15:46:656] 1487
[22:15:47:754] 977
[22:15:49:321] 1446
[22:15:50:909] 1470
[22:15:52:530] 1501
[22:15:54:221] 1575
[22:15:55:784] 1445
[22:15:57:348] 1444
[22:15:58:912] 1443
[22:16:0:480] 1448
[22:16:2:41] 1441
[22:16:3:603] 1442
[22:16:5:167] 1445
[22:16:6:728] 1441
[22:16:8:290] 1441
[22:16:9:855] 1444
[22:16:11:414] 1439
[22:16:12:975] 1443
[22:16:14:536] 1440
[22:16:16:99] 1443
[22:16:17:668] 1448
[22:16:19:230] 1443
[22:16:20:795] 1447
[22:16:21:884] 972
[22:16:23:450] 1445
[22:16:25:11] 1442
[22:16:26:572] 1442
[22:16:28:133] 1440
[22:16:29:699] 1446
[22:16:31:263] 1444
[22:16:32:822] 1440
[22:16:34:385] 1444
[22:16:35:947] 1441
[22:16:37:509] 1442
[22:16:39:71] 1442
[22:16:40:634] 1442
[22:16:42:197] 1443
[22:16:43:765] 1447
[22:16:45:327] 1442
[22:16:46:893] 1445
[22:16:48:454] 1442
[22:16:50:19] 1444
[22:16:51:582] 1444
[22:16:53:219] 1517
[22:16:55:855] 2520
[22:16:57:527] 1555
[22:16:59:91] 1444
[22:17:0:690] 1480
[22:17:2:488] 1669
[22:17:4:58] 1449
[22:17:5:620] 1443
[22:17:7:180] 1441
[22:17:8:743] 1442
[22:17:10:301] 1439
[22:17:11:864] 1444
[22:17:13:429] 1444
[22:17:14:995] 1446
[22:17:16:557] 1442
[22:17:18:120] 1443
[22:17:19:683] 1443
[22:17:21:242] 1440
[22:17:22:804] 1442
[22:17:24:371] 1447
[22:17:25:935] 1444
[22:17:27:500] 1445
[22:17:29:64] 1445
[22:17:30:636] 1451
[22:17:32:202] 1444
[22:17:33:767] 1445
[22:17:35:331] 1443
[22:17:36:898] 1446
[22:17:38:459] 1443
[22:17:40:19] 1442
[22:17:41:578] 1440
[22:17:43:142] 1444
[22:17:44:713] 1451
[22:17:46:273] 1440
[22:17:47:835] 1442
[22:17:49:399] 1444
[22:17:50:959] 1442
[22:17:52:522] 1442
[22:17:54:87] 1443
[22:17:55:648] 1442
[22:17:57:315] 1547
[22:17:59:45] 1610
[22:18:0:613] 1447
[22:18:2:176] 1444
[22:18:3:739] 1443
[22:18:5:304] 1444
[22:18:6:872] 1447
[22:18:8:433] 1441
[22:18:9:999] 1445
[22:18:11:577] 1458
[22:18:13:146] 1448
[22:18:14:712] 1446
[22:18:16:274] 1442
[22:18:17:856] 1463
[22:18:19:599] 1615
[22:18:21:150] 1431
[22:18:22:705] 1435
[22:18:24:260] 1436
[22:18:25:810] 1431
[22:18:27:367] 1438
[22:18:28:917] 1431
[22:18:30:478] 1442
[22:18:32:34] 1437
[22:18:33:587] 1434
[22:18:35:141] 1435
[22:18:36:692] 1432
[22:18:38:248] 1436
[22:18:39:799] 1432
[22:18:41:351] 1433
[22:18:42:911] 1441
[22:18:44:459] 1428
[22:18:46:14] 1435
[22:18:47:568] 1434
[22:18:49:122] 1434
[22:18:50:677] 1436
[22:18:52:229] 1432
[22:18:53:783] 1435
[22:18:55:336] 1434
[22:18:56:889] 1435
